,city_id,city_name,lat,lon,date,time,temperature,feels_like,humidity,weather_type,description,wind_speed,precipitation
213,6545270,Palais-Royal,48.8589,2.32,2023-09-19,06:00:00,14.82,14.39,78,Clouds,overcast clouds,2.92,0.0
214,6545270,Palais-Royal,48.8589,2.32,2023-09-19,09:00:00,17.48,16.82,59,Clouds,overcast clouds,4.21,0.0
215,6545270,Palais-Royal,48.8589,2.32,2023-09-19,12:00:00,20.75,20.06,45,Clouds,overcast clouds,5.54,0.0
216,6545270,Palais-Royal,48.8589,2.32,2023-09-19,15:00:00,21.47,20.8,43,Clouds,overcast clouds,5.39,0.0
217,6545270,Palais-Royal,48.8589,2.32,2023-09-19,18:00:00,20.24,19.63,50,Clouds,overcast clouds,2.93,0.0
218,6545270,Palais-Royal,48.8589,2.32,2023-09-19,21:00:00,19.27,18.61,52,Clouds,overcast clouds,3.59,0.0
219,6545270,Palais-Royal,48.8589,2.32,2023-09-20,00:00:00,17.94,17.28,57,Clouds,overcast clouds,3.77,0.0
220,6545270,Palais-Royal,48.8589,2.32,2023-09-20,03:00:00,16.58,16.12,70,Clouds,overcast clouds,4.07,0.0
221,6545270,Palais-Royal,48.8589,2.32,2023-09-20,06:00:00,15.81,15.51,79,Clouds,overcast clouds,4.15,0.0
222,6545270,Palais-Royal,48.8589,2.32,2023-09-20,09:00:00,19.11,18.85,68,Clouds,overcast clouds,5.88,0.0
223,6545270,Palais-Royal,48.8589,2.32,2023-09-20,12:00:00,24.01,23.62,44,Clouds,broken clouds,6.31,0.0
224,6545270,Palais-Royal,48.8589,2.32,2023-09-20,15:00:00,25.58,25.24,40,Clouds,few clouds,6.52,0.0
225,6545270,Palais-Royal,48.8589,2.32,2023-09-20,18:00:00,23.75,23.43,48,Clouds,broken clouds,5.73,0.0
226,6545270,Palais-Royal,48.8589,2.32,2023-09-20,21:00:00,21.77,21.44,55,Clouds,scattered clouds,5.22,0.0
227,6545270,Palais-Royal,48.8589,2.32,2023-09-21,00:00:00,19.77,19.45,63,Clouds,broken clouds,5.55,0.0
228,6545270,Palais-Royal,48.8589,2.32,2023-09-21,03:00:00,19.23,18.88,64,Clouds,overcast clouds,6.6,0.0
229,6545270,Palais-Royal,48.8589,2.32,2023-09-21,06:00:00,17.77,17.77,83,Rain,light rain,7.28,0.8
230,6545270,Palais-Royal,48.8589,2.32,2023-09-21,09:00:00,16.87,16.86,86,Rain,moderate rain,6.31,1.0
231,6545270,Palais-Royal,48.8589,2.32,2023-09-21,12:00:00,18.2,18.03,75,Rain,light rain,3.76,1.0
232,6545270,Palais-Royal,48.8589,2.32,2023-09-21,15:00:00,19.33,18.6,49,Clouds,overcast clouds,4.24,0.12
233,6545270,Palais-Royal,48.8589,2.32,2023-09-21,18:00:00,17.19,16.66,65,Rain,light rain,4.68,0.52
234,6545270,Palais-Royal,48.8589,2.32,2023-09-21,21:00:00,15.4,14.82,70,Rain,light rain,4.7,0.24
235,6545270,Palais-Royal,48.8589,2.32,2023-09-22,00:00:00,14.19,13.57,73,Clouds,broken clouds,4.21,0.04
236,6545270,Palais-Royal,48.8589,2.32,2023-09-22,03:00:00,13.35,12.73,76,Clear,clear sky,4.23,0.0
237,6545270,Palais-Royal,48.8589,2.32,2023-09-22,06:00:00,12.81,12.26,81,Clouds,scattered clouds,4.3,0.0
238,6545270,Palais-Royal,48.8589,2.32,2023-09-22,09:00:00,16.7,16.04,62,Clouds,few clouds,6.71,0.0
239,6545270,Palais-Royal,48.8589,2.32,2023-09-22,12:00:00,18.86,18.21,54,Rain,light rain,8.0,0.44
240,3037854,Amiens,49.8942,2.2957,2023-09-17,15:00:00,24.53,24.71,64,Clouds,overcast clouds,2.39,0.22
241,3037854,Amiens,49.8942,2.2957,2023-09-17,18:00:00,23.81,23.97,66,Rain,light rain,2.23,0.43
242,3037854,Amiens,49.8942,2.2957,2023-09-17,21:00:00,21.4,21.58,76,Rain,light rain,2.08,0.99
243,3037854,Amiens,49.8942,2.2957,2023-09-18,00:00:00,18.04,18.38,95,Rain,heavy intensity rain,1.93,1.0
244,3037854,Amiens,49.8942,2.2957,2023-09-18,03:00:00,16.83,16.89,89,Clouds,overcast clouds,5.96,0.04
245,3037854,Amiens,49.8942,2.2957,2023-09-18,06:00:00,15.97,16.05,93,Clouds,broken clouds,6.06,0.02
246,3037854,Amiens,49.8942,2.2957,2023-09-18,09:00:00,19.7,19.48,67,Clouds,broken clouds,6.6,0.0
247,3037854,Amiens,49.8942,2.2957,2023-09-18,12:00:00,23.21,22.81,47,Clouds,scattered clouds,8.01,0.0
248,3037854,Amiens,49.8942,2.2957,2023-09-18,15:00:00,21.39,21.02,55,Clouds,broken clouds,8.24,0.25
249,3037854,Amiens,49.8942,2.2957,2023-09-18,18:00:00,16.97,16.84,81,Rain,light rain,7.17,0.89
250,3037854,Amiens,49.8942,2.2957,2023-09-18,21:00:00,14.6,14.23,81,Clouds,broken clouds,4.95,0.0
251,3037854,Amiens,49.8942,2.2957,2023-09-19,00:00:00,14.54,14.09,78,Clouds,broken clouds,5.05,0.0
252,3037854,Amiens,49.8942,2.2957,2023-09-19,03:00:00,12.89,12.38,82,Clouds,overcast clouds,4.64,0.04
253,3037854,Amiens,49.8942,2.2957,2023-09-19,06:00:00,12.81,12.37,85,Clouds,overcast clouds,5.16,0.03
254,3037854,Amiens,49.8942,2.2957,2023-09-19,09:00:00,16.49,16.05,71,Clouds,overcast clouds,6.35,0.02
255,3037854,Amiens,49.8942,2.2957,2023-09-19,12:00:00,19.51,18.87,52,Clouds,overcast clouds,7.44,0.0
256,3037854,Amiens,49.8942,2.2957,2023-09-19,15:00:00,20.65,20.1,51,Clouds,overcast clouds,7.12,0.0
257,3037854,Amiens,49.8942,2.2957,2023-09-19,18:00:00,17.83,17.37,65,Clouds,overcast clouds,5.17,0.0
258,3037854,Amiens,49.8942,2.2957,2023-09-19,21:00:00,15.91,15.46,73,Clouds,overcast clouds,3.72,0.0
259,3037854,Amiens,49.8942,2.2957,2023-09-20,00:00:00,15.37,14.87,73,Clouds,overcast clouds,4.75,0.0
260,3037854,Amiens,49.8942,2.2957,2023-09-20,03:00:00,14.36,13.97,81,Clouds,overcast clouds,4.96,0.0
261,3037854,Amiens,49.8942,2.2957,2023-09-20,06:00:00,14.13,13.82,85,Clouds,overcast clouds,6.01,0.0
262,3037854,Amiens,49.8942,2.2957,2023-09-20,09:00:00,18.37,18.14,72,Clouds,broken clouds,7.53,0.0
263,3037854,Amiens,49.8942,2.2957,2023-09-20,12:00:00,21.33,21.14,62,Clouds,overcast clouds,8.55,0.0
264,3037854,Amiens,49.8942,2.2957,2023-09-20,15:00:00,23.49,23.3,54,Clouds,overcast clouds,7.09,0.0
265,3037854,Amiens,49.8942,2.2957,2023-09-20,18:00:00,21.15,20.86,59,Clouds,overcast clouds,5.64,0.0
266,3037854,Amiens,49.8942,2.2957,2023-09-20,21:00:00,19.76,19.54,67,Clouds,broken clouds,7.09,0.0
267,3037854,Amiens,49.8942,2.2957,2023-09-21,00:00:00,18.71,18.46,70,Clouds,broken clouds,7.52,0.0
268,3037854,Amiens,49.8942,2.2957,2023-09-21,03:00:00,17.49,17.31,77,Clouds,overcast clouds,7.95,0.18
269,3037854,Amiens,49.8942,2.2957,2023-09-21,06:00:00,16.42,16.57,94,Rain,moderate rain,7.03,1.0
270,3037854,Amiens,49.8942,2.2957,2023-09-21,09:00:00,17.16,17.05,81,Rain,moderate rain,3.18,0.97
271,3037854,Amiens,49.8942,2.2957,2023-09-21,12:00:00,17.77,17.53,74,Rain,light rain,4.87,0.94
272,3037854,Amiens,49.8942,2.2957,2023-09-21,15:00:00,19.44,18.9,56,Rain,light rain,5.84,0.52
273,3037854,Amiens,49.8942,2.2957,2023-09-21,18:00:00,15.45,14.93,72,Rain,light rain,4.37,0.72
274,3037854,Amiens,49.8942,2.2957,2023-09-21,21:00:00,13.36,12.92,83,Rain,light rain,4.96,0.51
275,3037854,Amiens,49.8942,2.2957,2023-09-22,00:00:00,11.84,11.4,89,Clouds,broken clouds,4.74,0.15
276,3037854,Amiens,49.8942,2.2957,2023-09-22,03:00:00,11.49,10.94,86,Clouds,broken clouds,5.49,0.04
277,3037854,Amiens,49.8942,2.2957,2023-09-22,06:00:00,11.22,10.67,87,Clouds,broken clouds,6.65,0.02
278,3037854,Amiens,49.8942,2.2957,2023-09-22,09:00:00,15.75,15.18,69,Clouds,scattered clouds,9.0,0.0
279,3037854,Amiens,49.8942,2.2957,2023-09-22,12:00:00,18.09,17.47,58,Rain,light rain,10.16,0.54
280,2998324,Lille,50.6366,3.0635,2023-09-17,15:00:00,24.03,24.19,65,Rain,light rain,0.72,0.41
281,2998324,Lille,50.6366,3.0635,2023-09-17,18:00:00,23.01,23.19,70,Rain,light rain,2.4,0.62
282,2998324,Lille,50.6366,3.0635,2023-09-17,21:00:00,21.44,21.65,77,Rain,light rain,2.42,0.75
283,2998324,Lille,50.6366,3.0635,2023-09-18,00:00:00,18.64,19.01,94,Rain,moderate rain,5.64,1.0
284,2998324,Lille,50.6366,3.0635,2023-09-18,03:00:00,17.65,17.77,88,Rain,light rain,4.36,0.63
285,2998324,Lille,50.6366,3.0635,2023-09-18,06:00:00,16.61,16.65,89,Clouds,broken clouds,5.76,0.57
286,2998324,Lille,50.6366,3.0635,2023-09-18,09:00:00,19.85,19.69,69,Clouds,scattered clouds,6.56,0.09
287,2998324,Lille,50.6366,3.0635,2023-09-18,12:00:00,23.24,22.79,45,Clouds,scattered clouds,8.07,0.06
288,2998324,Lille,50.6366,3.0635,2023-09-18,15:00:00,22.22,21.8,50,Clouds,broken clouds,6.49,0.06
289,2998324,Lille,50.6366,3.0635,2023-09-18,18:00:00,17.6,17.5,80,Rain,light rain,8.58,0.34
290,2998324,Lille,50.6366,3.0635,2023-09-18,21:00:00,16.0,15.67,77,Clouds,scattered clouds,5.91,0.12
291,2998324,Lille,50.6366,3.0635,2023-09-19,00:00:00,14.97,14.45,74,Rain,light rain,5.13,0.22
292,2998324,Lille,50.6366,3.0635,2023-09-19,03:00:00,13.45,12.78,74,Clouds,overcast clouds,4.0,0.0
293,2998324,Lille,50.6366,3.0635,2023-09-19,06:00:00,13.46,12.9,78,Clouds,overcast clouds,4.51,0.0
294,2998324,Lille,50.6366,3.0635,2023-09-19,09:00:00,16.84,16.3,66,Clouds,overcast clouds,6.92,0.0
295,2998324,Lille,50.6366,3.0635,2023-09-19,12:00:00,19.65,19.03,52,Clouds,overcast clouds,7.91,0.0
296,2998324,Lille,50.6366,3.0635,2023-09-19,15:00:00,19.91,19.39,55,Clouds,overcast clouds,7.5,0.0
297,2998324,Lille,50.6366,3.0635,2023-09-19,18:00:00,18.6,18.06,59,Clouds,overcast clouds,5.98,0.0
298,2998324,Lille,50.6366,3.0635,2023-09-19,21:00:00,17.41,16.93,66,Clouds,overcast clouds,5.61,0.0
299,2998324,Lille,50.6366,3.0635,2023-09-20,00:00:00,16.33,15.79,68,Clouds,broken clouds,5.02,0.0
300,2998324,Lille,50.6366,3.0635,2023-09-20,03:00:00,15.78,15.27,71,Clouds,overcast clouds,5.26,0.0
301,2998324,Lille,50.6366,3.0635,2023-09-20,06:00:00,15.1,14.65,76,Clouds,overcast clouds,5.91,0.0
302,2998324,Lille,50.6366,3.0635,2023-09-20,09:00:00,18.35,17.96,66,Clouds,overcast clouds,7.65,0.0
303,2998324,Lille,50.6366,3.0635,2023-09-20,12:00:00,21.57,21.3,58,Clouds,overcast clouds,8.28,0.0
304,2998324,Lille,50.6366,3.0635,2023-09-20,15:00:00,22.88,22.66,55,Clouds,overcast clouds,7.22,0.0
305,2998324,Lille,50.6366,3.0635,2023-09-20,18:00:00,21.6,21.25,55,Clouds,overcast clouds,6.11,0.0
306,2998324,Lille,50.6366,3.0635,2023-09-20,21:00:00,20.85,20.51,58,Clouds,overcast clouds,5.94,0.0
307,2998324,Lille,50.6366,3.0635,2023-09-21,00:00:00,20.13,19.79,61,Clouds,broken clouds,7.62,0.0
308,2998324,Lille,50.6366,3.0635,2023-09-21,03:00:00,18.62,18.26,66,Clouds,overcast clouds,7.45,0.07
309,2998324,Lille,50.6366,3.0635,2023-09-21,06:00:00,16.55,16.56,88,Rain,light rain,8.18,0.99
310,2998324,Lille,50.6366,3.0635,2023-09-21,09:00:00,16.98,16.9,83,Rain,light rain,3.28,0.95
311,2998324,Lille,50.6366,3.0635,2023-09-21,12:00:00,18.12,17.84,71,Rain,light rain,4.18,0.95
312,2998324,Lille,50.6366,3.0635,2023-09-21,15:00:00,18.61,18.2,64,Rain,light rain,4.5,0.74
313,2998324,Lille,50.6366,3.0635,2023-09-21,18:00:00,15.88,15.35,70,Rain,light rain,3.57,0.81
314,2998324,Lille,50.6366,3.0635,2023-09-21,21:00:00,14.21,13.75,79,Rain,light rain,4.92,0.28
315,2998324,Lille,50.6366,3.0635,2023-09-22,00:00:00,12.88,12.39,83,Clouds,broken clouds,5.39,0.2
316,2998324,Lille,50.6366,3.0635,2023-09-22,03:00:00,12.37,11.83,83,Clouds,broken clouds,5.33,0.04
317,2998324,Lille,50.6366,3.0635,2023-09-22,06:00:00,11.88,11.24,81,Clouds,overcast clouds,6.22,0.07
318,2998324,Lille,50.6366,3.0635,2023-09-22,09:00:00,15.8,15.13,65,Clouds,scattered clouds,8.15,0.0
319,2998324,Lille,50.6366,3.0635,2023-09-22,12:00:00,18.24,17.61,57,Rain,light rain,8.67,0.61
320,2973783,Strasbourg,48.5846,7.7507,2023-09-17,15:00:00,31.04,30.08,33,Clouds,few clouds,1.27,0.0
321,2973783,Strasbourg,48.5846,7.7507,2023-09-17,18:00:00,28.91,28.6,41,Clouds,scattered clouds,2.28,0.0
322,2973783,Strasbourg,48.5846,7.7507,2023-09-17,21:00:00,23.47,23.52,63,Rain,light rain,2.2,0.4
323,2973783,Strasbourg,48.5846,7.7507,2023-09-18,00:00:00,18.12,18.21,85,Rain,light rain,2.68,0.31
324,2973783,Strasbourg,48.5846,7.7507,2023-09-18,03:00:00,18.6,18.89,91,Rain,light rain,4.38,0.91
325,2973783,Strasbourg,48.5846,7.7507,2023-09-18,06:00:00,18.51,18.71,88,Rain,light rain,4.57,0.87
326,2973783,Strasbourg,48.5846,7.7507,2023-09-18,09:00:00,18.98,19.18,86,Rain,light rain,3.74,0.36
327,2973783,Strasbourg,48.5846,7.7507,2023-09-18,12:00:00,18.06,18.4,95,Rain,moderate rain,3.88,1.0
328,2973783,Strasbourg,48.5846,7.7507,2023-09-18,15:00:00,18.99,19.32,91,Rain,moderate rain,3.75,0.97
329,2973783,Strasbourg,48.5846,7.7507,2023-09-18,18:00:00,17.93,18.1,89,Rain,light rain,4.85,1.0
330,2973783,Strasbourg,48.5846,7.7507,2023-09-18,21:00:00,16.41,16.53,93,Rain,light rain,3.64,0.89
331,2973783,Strasbourg,48.5846,7.7507,2023-09-19,00:00:00,15.07,15.06,93,Rain,light rain,3.54,0.75
332,2973783,Strasbourg,48.5846,7.7507,2023-09-19,03:00:00,14.17,14.04,92,Clouds,few clouds,3.01,0.05
333,2973783,Strasbourg,48.5846,7.7507,2023-09-19,06:00:00,14.59,14.48,91,Clouds,scattered clouds,2.35,0.03
334,2973783,Strasbourg,48.5846,7.7507,2023-09-19,09:00:00,16.42,16.39,87,Rain,light rain,2.45,0.2
335,2973783,Strasbourg,48.5846,7.7507,2023-09-19,12:00:00,20.42,20.16,63,Rain,light rain,3.91,0.36
336,2973783,Strasbourg,48.5846,7.7507,2023-09-19,15:00:00,21.24,20.86,55,Rain,light rain,4.86,0.2
337,2973783,Strasbourg,48.5846,7.7507,2023-09-19,18:00:00,17.3,16.91,70,Clouds,broken clouds,3.06,0.0
338,2973783,Strasbourg,48.5846,7.7507,2023-09-19,21:00:00,15.04,14.69,80,Clear,clear sky,2.74,0.0
339,2973783,Strasbourg,48.5846,7.7507,2023-09-20,00:00:00,13.81,13.47,85,Clear,clear sky,2.77,0.0
340,2973783,Strasbourg,48.5846,7.7507,2023-09-20,03:00:00,13.02,12.68,88,Clouds,broken clouds,2.98,0.0
341,2973783,Strasbourg,48.5846,7.7507,2023-09-20,06:00:00,13.21,12.86,87,Clouds,broken clouds,3.14,0.0
342,2973783,Strasbourg,48.5846,7.7507,2023-09-20,09:00:00,19.95,19.57,60,Clouds,scattered clouds,4.26,0.0
343,2973783,Strasbourg,48.5846,7.7507,2023-09-20,12:00:00,24.18,23.8,44,Clouds,scattered clouds,3.52,0.0
344,2973783,Strasbourg,48.5846,7.7507,2023-09-20,15:00:00,24.95,24.6,42,Clouds,scattered clouds,3.75,0.0
345,2973783,Strasbourg,48.5846,7.7507,2023-09-20,18:00:00,19.39,19.03,63,Clouds,broken clouds,2.18,0.0
346,2973783,Strasbourg,48.5846,7.7507,2023-09-20,21:00:00,18.04,17.62,66,Clouds,overcast clouds,2.89,0.0
347,2973783,Strasbourg,48.5846,7.7507,2023-09-21,00:00:00,18.41,17.98,64,Clouds,overcast clouds,2.46,0.0
348,2973783,Strasbourg,48.5846,7.7507,2023-09-21,03:00:00,17.34,16.91,68,Clouds,overcast clouds,2.98,0.0
349,2973783,Strasbourg,48.5846,7.7507,2023-09-21,06:00:00,16.48,16.06,72,Clouds,overcast clouds,2.86,0.0
350,2973783,Strasbourg,48.5846,7.7507,2023-09-21,09:00:00,22.48,22.17,53,Clouds,overcast clouds,4.49,0.0
351,2973783,Strasbourg,48.5846,7.7507,2023-09-21,12:00:00,25.71,25.51,45,Clouds,overcast clouds,5.49,0.0
352,2973783,Strasbourg,48.5846,7.7507,2023-09-21,15:00:00,26.0,26.0,44,Clouds,overcast clouds,5.6,0.28
353,2973783,Strasbourg,48.5846,7.7507,2023-09-21,18:00:00,16.82,16.67,81,Rain,light rain,3.45,1.0
354,2973783,Strasbourg,48.5846,7.7507,2023-09-21,21:00:00,15.74,15.69,89,Rain,light rain,3.62,0.71
355,2973783,Strasbourg,48.5846,7.7507,2023-09-22,00:00:00,15.32,15.15,86,Rain,light rain,3.42,1.0
356,2973783,Strasbourg,48.5846,7.7507,2023-09-22,03:00:00,13.15,12.84,89,Rain,light rain,3.73,0.51
357,2973783,Strasbourg,48.5846,7.7507,2023-09-22,06:00:00,12.68,12.41,92,Rain,light rain,2.7,0.44
358,2973783,Strasbourg,48.5846,7.7507,2023-09-22,09:00:00,15.74,15.35,76,Rain,light rain,4.41,0.4
359,2973783,Strasbourg,48.5846,7.7507,2023-09-22,12:00:00,18.23,17.65,59,Rain,light rain,3.77,0.32
360,6441605,Saint-Hippolyte,48.2493,7.3429,2023-09-17,15:00:00,27.74,27.05,33,Clear,clear sky,2.55,0.0
361,6441605,Saint-Hippolyte,48.2493,7.3429,2023-09-17,18:00:00,24.73,24.41,44,Rain,light rain,1.0,0.2
362,6441605,Saint-Hippolyte,48.2493,7.3429,2023-09-17,21:00:00,19.58,19.34,67,Rain,light rain,1.74,0.4
363,6441605,Saint-Hippolyte,48.2493,7.3429,2023-09-18,00:00:00,15.2,15.05,87,Rain,light rain,3.2,0.69
364,6441605,Saint-Hippolyte,48.2493,7.3429,2023-09-18,03:00:00,15.1,15.07,92,Rain,light rain,1.89,0.96
365,6441605,Saint-Hippolyte,48.2493,7.3429,2023-09-18,06:00:00,14.87,14.79,91,Rain,light rain,2.78,0.89
366,6441605,Saint-Hippolyte,48.2493,7.3429,2023-09-18,09:00:00,15.12,15.09,92,Rain,light rain,2.23,0.45
367,6441605,Saint-Hippolyte,48.2493,7.3429,2023-09-18,12:00:00,14.66,14.74,98,Rain,moderate rain,0.45,1.0
368,6441605,Saint-Hippolyte,48.2493,7.3429,2023-09-18,15:00:00,17.39,17.35,83,Rain,moderate rain,2.46,1.0
369,6441605,Saint-Hippolyte,48.2493,7.3429,2023-09-18,18:00:00,14.31,14.22,93,Rain,light rain,2.61,1.0
370,6441605,Saint-Hippolyte,48.2493,7.3429,2023-09-18,21:00:00,14.03,13.76,87,Rain,light rain,2.11,0.95
371,6441605,Saint-Hippolyte,48.2493,7.3429,2023-09-19,00:00:00,11.75,11.36,91,Clouds,broken clouds,2.31,0.79
372,6441605,Saint-Hippolyte,48.2493,7.3429,2023-09-19,03:00:00,11.11,10.68,92,Clouds,few clouds,2.05,0.09
373,6441605,Saint-Hippolyte,48.2493,7.3429,2023-09-19,06:00:00,12.08,11.69,90,Clouds,scattered clouds,1.57,0.04
374,6441605,Saint-Hippolyte,48.2493,7.3429,2023-09-19,09:00:00,13.75,13.43,86,Rain,light rain,1.65,0.25
375,6441605,Saint-Hippolyte,48.2493,7.3429,2023-09-19,12:00:00,17.07,16.53,65,Rain,light rain,2.87,0.25
376,6441605,Saint-Hippolyte,48.2493,7.3429,2023-09-19,15:00:00,17.49,16.86,60,Clouds,overcast clouds,3.38,0.0
377,6441605,Saint-Hippolyte,48.2493,7.3429,2023-09-19,18:00:00,12.69,12.1,80,Clouds,broken clouds,1.95,0.0
378,6441605,Saint-Hippolyte,48.2493,7.3429,2023-09-19,21:00:00,11.03,10.36,83,Clear,clear sky,1.76,0.0
379,6441605,Saint-Hippolyte,48.2493,7.3429,2023-09-20,00:00:00,10.5,9.93,89,Clouds,few clouds,1.71,0.0
380,6441605,Saint-Hippolyte,48.2493,7.3429,2023-09-20,03:00:00,10.03,9.39,88,Clouds,broken clouds,1.68,0.0
381,6441605,Saint-Hippolyte,48.2493,7.3429,2023-09-20,06:00:00,10.53,9.78,82,Clouds,broken clouds,1.66,0.0
382,6441605,Saint-Hippolyte,48.2493,7.3429,2023-09-20,09:00:00,18.15,17.46,55,Clouds,scattered clouds,2.33,0.0
383,6441605,Saint-Hippolyte,48.2493,7.3429,2023-09-20,12:00:00,21.87,21.18,41,Clouds,scattered clouds,2.36,0.0
384,6441605,Saint-Hippolyte,48.2493,7.3429,2023-09-20,15:00:00,22.46,21.75,38,Clouds,broken clouds,2.58,0.0
385,6441605,Saint-Hippolyte,48.2493,7.3429,2023-09-20,18:00:00,15.55,14.88,66,Clouds,broken clouds,1.93,0.0
386,6441605,Saint-Hippolyte,48.2493,7.3429,2023-09-20,21:00:00,14.06,13.32,69,Clouds,overcast clouds,1.86,0.0
387,6441605,Saint-Hippolyte,48.2493,7.3429,2023-09-21,00:00:00,15.09,14.35,65,Clouds,overcast clouds,1.43,0.0
388,6441605,Saint-Hippolyte,48.2493,7.3429,2023-09-21,03:00:00,13.16,12.44,73,Clouds,broken clouds,1.96,0.0
389,6441605,Saint-Hippolyte,48.2493,7.3429,2023-09-21,06:00:00,13.54,12.88,74,Clouds,overcast clouds,1.73,0.0
390,6441605,Saint-Hippolyte,48.2493,7.3429,2023-09-21,09:00:00,20.07,19.52,53,Clouds,broken clouds,2.96,0.0
391,6441605,Saint-Hippolyte,48.2493,7.3429,2023-09-21,12:00:00,22.22,21.72,47,Clouds,overcast clouds,4.07,0.0
392,6441605,Saint-Hippolyte,48.2493,7.3429,2023-09-21,15:00:00,19.2,18.85,64,Rain,light rain,3.82,0.54
393,6441605,Saint-Hippolyte,48.2493,7.3429,2023-09-21,18:00:00,13.23,12.83,85,Rain,light rain,1.98,1.0
394,6441605,Saint-Hippolyte,48.2493,7.3429,2023-09-21,21:00:00,12.68,12.38,91,Rain,light rain,1.29,0.58
395,6441605,Saint-Hippolyte,48.2493,7.3429,2023-09-22,00:00:00,11.01,10.54,91,Rain,light rain,2.17,1.0
396,6441605,Saint-Hippolyte,48.2493,7.3429,2023-09-22,03:00:00,9.94,8.98,92,Rain,light rain,2.18,0.4
397,6441605,Saint-Hippolyte,48.2493,7.3429,2023-09-22,06:00:00,9.85,9.85,91,Rain,light rain,1.33,0.36
398,6441605,Saint-Hippolyte,48.2493,7.3429,2023-09-22,09:00:00,12.53,11.77,74,Rain,light rain,2.8,0.52
399,6441605,Saint-Hippolyte,48.2493,7.3429,2023-09-22,12:00:00,15.37,14.37,54,Rain,light rain,2.81,0.52
400,3024297,Colmar,48.0778,7.358,2023-09-17,15:00:00,31.1,30.5,36,Clear,clear sky,2.21,0.0
401,3024297,Colmar,48.0778,7.358,2023-09-17,18:00:00,27.94,28.05,46,Rain,light rain,1.28,0.2
402,3024297,Colmar,48.0778,7.358,2023-09-17,21:00:00,23.23,23.28,64,Rain,light rain,1.4,0.39
403,3024297,Colmar,48.0778,7.358,2023-09-18,00:00:00,18.82,18.92,83,Rain,light rain,3.73,0.62
404,3024297,Colmar,48.0778,7.358,2023-09-18,03:00:00,18.07,18.33,92,Rain,light rain,3.1,0.96
405,3024297,Colmar,48.0778,7.358,2023-09-18,06:00:00,18.15,18.37,90,Rain,light rain,3.1,0.9
406,3024297,Colmar,48.0778,7.358,2023-09-18,09:00:00,18.38,18.68,92,Rain,light rain,2.49,0.58
407,3024297,Colmar,48.0778,7.358,2023-09-18,12:00:00,17.99,18.35,96,Rain,moderate rain,2.45,1.0
408,3024297,Colmar,48.0778,7.358,2023-09-18,15:00:00,20.43,20.67,82,Rain,light rain,3.25,1.0
409,3024297,Colmar,48.0778,7.358,2023-09-18,18:00:00,17.51,17.69,91,Rain,light rain,2.9,1.0
410,3024297,Colmar,48.0778,7.358,2023-09-18,21:00:00,16.95,16.97,87,Rain,light rain,2.38,0.93
411,3024297,Colmar,48.0778,7.358,2023-09-19,00:00:00,15.25,15.15,89,Clouds,broken clouds,2.66,0.77
412,3024297,Colmar,48.0778,7.358,2023-09-19,03:00:00,14.39,14.26,91,Clouds,scattered clouds,2.49,0.1
413,3024297,Colmar,48.0778,7.358,2023-09-19,06:00:00,15.34,15.23,88,Clouds,scattered clouds,2.37,0.04
414,3024297,Colmar,48.0778,7.358,2023-09-19,09:00:00,18.0,17.89,78,Rain,light rain,2.91,0.25
415,3024297,Colmar,48.0778,7.358,2023-09-19,12:00:00,21.07,20.8,60,Rain,light rain,2.93,0.25
416,3024297,Colmar,48.0778,7.358,2023-09-19,15:00:00,21.24,20.88,56,Clouds,overcast clouds,3.21,0.0
417,3024297,Colmar,48.0778,7.358,2023-09-19,18:00:00,16.21,15.92,78,Clouds,broken clouds,1.77,0.0
418,3024297,Colmar,48.0778,7.358,2023-09-19,21:00:00,14.41,14.1,84,Clouds,few clouds,1.97,0.0
419,3024297,Colmar,48.0778,7.358,2023-09-20,00:00:00,13.75,13.48,88,Clouds,few clouds,1.81,0.0
420,3024297,Colmar,48.0778,7.358,2023-09-20,03:00:00,13.23,12.91,88,Clouds,broken clouds,1.86,0.0
421,3024297,Colmar,48.0778,7.358,2023-09-20,06:00:00,13.72,13.34,84,Clouds,broken clouds,2.13,0.0
422,3024297,Colmar,48.0778,7.358,2023-09-20,09:00:00,20.92,20.56,57,Clouds,scattered clouds,3.03,0.0
423,3024297,Colmar,48.0778,7.358,2023-09-20,12:00:00,24.73,24.36,42,Clouds,scattered clouds,3.22,0.0
424,3024297,Colmar,48.0778,7.358,2023-09-20,15:00:00,25.39,25.03,40,Clouds,broken clouds,2.9,0.0
425,3024297,Colmar,48.0778,7.358,2023-09-20,18:00:00,19.49,19.14,63,Clouds,broken clouds,1.92,0.0
426,3024297,Colmar,48.0778,7.358,2023-09-20,21:00:00,17.55,17.14,68,Clouds,overcast clouds,2.2,0.0
427,3024297,Colmar,48.0778,7.358,2023-09-21,00:00:00,18.6,18.19,64,Clouds,overcast clouds,1.62,0.0
428,3024297,Colmar,48.0778,7.358,2023-09-21,03:00:00,16.82,16.39,70,Clouds,overcast clouds,2.38,0.0
429,3024297,Colmar,48.0778,7.358,2023-09-21,06:00:00,16.97,16.6,72,Clouds,overcast clouds,2.3,0.0
430,3024297,Colmar,48.0778,7.358,2023-09-21,09:00:00,22.98,22.77,55,Clouds,broken clouds,3.64,0.0
431,3024297,Colmar,48.0778,7.358,2023-09-21,12:00:00,24.96,24.76,48,Clouds,broken clouds,4.36,0.0
